,County,Pollutant,Dayofweek,Hour,Season,Sample
582,Alameda,CO,Sat,3,4,0.016043956
583,Alameda,CO,Sat,4,1,0.009849624
584,Alameda,CO,Sat,4,2,0.008791209
585,Alameda,CO,Sat,4,3,0.00907563
586,Alameda,CO,Sat,4,4,0.013174603
587,Alameda,CO,Sat,5,1,0.010827068
588,Alameda,CO,Sat,5,2,0.01018315
589,Alameda,CO,Sat,5,3,0.010308123
590,Alameda,CO,Sat,5,4,0.013692722
591,Alameda,CO,Sat,6,1,0.011879699
592,Alameda,CO,Sat,6,2,0.011062271
593,Alameda,CO,Sat,6,3,0.011596639
594,Alameda,CO,Sat,6,4,0.015148248
595,Alameda,CO,Sat,7,1,0.011654135
596,Alameda,CO,Sat,7,2,0.010695971
597,Alameda,CO,Sat,7,3,0.011932773
598,Alameda,CO,Sat,7,4,0.016819407
599,Alameda,CO,Sat,8,1,0.011879699
600,Alameda,CO,Sat,8,2,0.01040293
601,Alameda,CO,Sat,8,3,0.012044818
602,Alameda,CO,Sat,8,4,0.016137566
603,Alameda,CO,Sat,9,1,0.010225564
604,Alameda,CO,Sat,9,2,0.00989011
605,Alameda,CO,Sat,9,3,0.011876751
606,Alameda,CO,Sat,9,4,0.014179894
607,Alameda,CO,Sat,10,1,0.009849624
608,Alameda,CO,Sat,10,2,0.00967033
609,Alameda,CO,Sat,10,3,0.011708683
610,Alameda,CO,Sat,10,4,0.013544974
611,Alameda,CO,Sat,11,1,0.009924812
612,Alameda,CO,Sat,11,2,0.009304029
613,Alameda,CO,Sat,11,3,0.011820728
614,Alameda,CO,Sat,11,4,0.012751323
615,Alameda,CO,Sat,12,1,0.009774436
616,Alameda,CO,Sat,12,2,0.008937729
617,Alameda,CO,Sat,12,3,0.011260504
618,Alameda,CO,Sat,12,4,0.012698413
619,Alameda,CO,Sat,13,1,0.00962406
620,Alameda,CO,Sat,13,2,0.009084249
621,Alameda,CO,Sat,13,3,0.011085714
622,Alameda,CO,Sat,13,4,0.01245283
623,Alameda,CO,Sat,14,1,0.009849624
624,Alameda,CO,Sat,14,2,0.008864469
625,Alameda,CO,Sat,14,3,0.011085714
626,Alameda,CO,Sat,14,4,0.012668464
627,Alameda,CO,Sat,15,1,0.010451128
628,Alameda,CO,Sat,15,2,0.008644689
629,Alameda,CO,Sat,15,3,0.0112
630,Alameda,CO,Sat,15,4,0.01277628
631,Alameda,CO,Sat,16,1,0.010902256
632,Alameda,CO,Sat,16,2,0.009157509
633,Alameda,CO,Sat,16,3,0.011314286
634,Alameda,CO,Sat,16,4,0.013333333
635,Alameda,CO,Sat,17,1,0.011729323
636,Alameda,CO,Sat,17,2,0.008937729
637,Alameda,CO,Sat,17,3,0.011371429
638,Alameda,CO,Sat,17,4,0.014021164
639,Alameda,CO,Sat,18,1,0.011954887
640,Alameda,CO,Sat,18,2,0.009304029
641,Alameda,CO,Sat,18,3,0.011771429
642,Alameda,CO,Sat,18,4,0.015873016
643,Alameda,CO,Sat,19,1,0.012631579
644,Alameda,CO,Sat,19,2,0.00959707
645,Alameda,CO,Sat,19,3,0.0116
646,Alameda,CO,Sat,19,4,0.018042328
647,Alameda,CO,Sat,20,1,0.013233083
648,Alameda,CO,Sat,20,2,0.01018315
649,Alameda,CO,Sat,20,3,0.011771429
650,Alameda,CO,Sat,20,4,0.019259259
651,Alameda,CO,Sat,21,1,0.013984962
652,Alameda,CO,Sat,21,2,0.01003663
653,Alameda,CO,Sat,21,3,0.011596639
654,Alameda,CO,Sat,21,4,0.01962963
655,Alameda,CO,Sat,22,1,0.014210526
656,Alameda,CO,Sat,22,2,0.01025641
657,Alameda,CO,Sat,22,3,0.011540616
658,Alameda,CO,Sat,22,4,0.018888889
659,Alameda,CO,Sat,23,1,0.014285714
660,Alameda,CO,Sat,23,2,0.00974359
661,Alameda,CO,Sat,23,3,0.010457143
662,Alameda,CO,Sat,23,4,0.018201058
663,Alameda,NO2,Sun,0,1,0.133230769
664,Alameda,NO2,Sun,0,2,0.065307692
665,Alameda,NO2,Sun,0,3,0.059181818
666,Alameda,NO2,Sun,0,4,0.12528169
667,Alameda,NO2,Sun,1,1,0.119480769
668,Alameda,NO2,Sun,1,2,0.062461538
669,Alameda,NO2,Sun,1,3,0.057571429
670,Alameda,NO2,Sun,1,4,0.119183099
671,Alameda,NO2,Sun,2,1,0.101487179
672,Alameda,NO2,Sun,2,2,0.067512821
673,Alameda,NO2,Sun,2,3,0.057282051
674,Alameda,NO2,Sun,2,4,0.119216216
675,Alameda,NO2,Sun,3,1,0.117076923
676,Alameda,NO2,Sun,3,2,0.050923077
677,Alameda,NO2,Sun,3,3,0.051473684
678,Alameda,NO2,Sun,3,4,0.093625
679,Alameda,NO2,Sun,4,1,0.094673077
680,Alameda,NO2,Sun,4,2,0.06953125
681,Alameda,NO2,Sun,4,3,0.060064935
682,Alameda,NO2,Sun,4,4,0.1004
683,Alameda,NO2,Sun,5,1,0.099403846
684,Alameda,NO2,Sun,5,2,0.077921875
685,Alameda,NO2,Sun,5,3,0.066142857
686,Alameda,NO2,Sun,5,4,0.106871429
687,Alameda,NO2,Sun,6,1,0.112153846
688,Alameda,NO2,Sun,6,2,0.075078125
689,Alameda,NO2,Sun,6,3,0.066363636
690,Alameda,NO2,Sun,6,4,0.113628571
691,Alameda,NO2,Sun,7,1,0.114961538
692,Alameda,NO2,Sun,7,2,0.0614375
693,Alameda,NO2,Sun,7,3,0.064493506
694,Alameda,NO2,Sun,7,4,0.117414286
695,Alameda,NO2,Sun,8,1,0.108923077
696,Alameda,NO2,Sun,8,2,0.053359375
697,Alameda,NO2,Sun,8,3,0.060948052
698,Alameda,NO2,Sun,8,4,0.111085714
699,Alameda,NO2,Sun,9,1,0.088096154
700,Alameda,NO2,Sun,9,2,0.05040625
701,Alameda,NO2,Sun,9,3,0.056831169
702,Alameda,NO2,Sun,9,4,0.097457143
703,Alameda,NO2,Sun,10,1,0.074961538
704,Alameda,NO2,Sun,10,2,0.048015625
705,Alameda,NO2,Sun,10,3,0.052974026
706,Alameda,NO2,Sun,10,4,0.087971429
707,Alameda,NO2,Sun,11,1,0.065884615
708,Alameda,NO2,Sun,11,2,0.047203125
709,Alameda,NO2,Sun,11,3,0.050142857
710,Alameda,NO2,Sun,11,4,0.071157143
711,Alameda,NO2,Sun,12,1,0.057307692
712,Alameda,NO2,Sun,12,2,0.04740625
713,Alameda,NO2,Sun,12,3,0.051038961
714,Alameda,NO2,Sun,12,4,0.0684
715,Alameda,NO2,Sun,13,1,0.059923077
716,Alameda,NO2,Sun,13,2,0.04759375
717,Alameda,NO2,Sun,13,3,0.051818182
718,Alameda,NO2,Sun,13,4,0.069
719,Alameda,NO2,Sun,14,1,0.062076923
720,Alameda,NO2,Sun,14,2,0.051578125
721,Alameda,NO2,Sun,14,3,0.054558442
722,Alameda,NO2,Sun,14,4,0.071285714
723,Alameda,NO2,Sun,15,1,0.066346154
724,Alameda,NO2,Sun,15,2,0.055421875
725,Alameda,NO2,Sun,15,3,0.055935065
726,Alameda,NO2,Sun,15,4,0.073942857
727,Alameda,NO2,Sun,16,1,0.077211538
728,Alameda,NO2,Sun,16,2,0.056421875
729,Alameda,NO2,Sun,16,3,0.061194805
730,Alameda,NO2,Sun,16,4,0.089442857
731,Alameda,NO2,Sun,17,1,0.098346154
732,Alameda,NO2,Sun,17,2,0.056765625
733,Alameda,NO2,Sun,17,3,0.066207792
734,Alameda,NO2,Sun,17,4,0.115428571
735,Alameda,NO2,Sun,18,1,0.110211538
736,Alameda,NO2,Sun,18,2,0.065828125
737,Alameda,NO2,Sun,18,3,0.079184211
738,Alameda,NO2,Sun,18,4,0.127957143
739,Alameda,NO2,Sun,19,1,0.128653846
740,Alameda,NO2,Sun,19,2,0.072873016
741,Alameda,NO2,Sun,19,3,0.081532468
742,Alameda,NO2,Sun,19,4,0.1363
743,Alameda,NO2,Sun,20,1,0.129865385
744,Alameda,NO2,Sun,20,2,0.076301587
745,Alameda,NO2,Sun,20,3,0.082220779
746,Alameda,NO2,Sun,20,4,0.136414286
747,Alameda,NO2,Sun,21,1,0.145557692
748,Alameda,NO2,Sun,21,2,0.069904762
749,Alameda,NO2,Sun,21,3,0.074818182
750,Alameda,NO2,Sun,21,4,0.129657143
751,Alameda,NO2,Sun,22,1,0.140442308
752,Alameda,NO2,Sun,22,2,0.064666667
753,Alameda,NO2,Sun,22,3,0.070532468
754,Alameda,NO2,Sun,22,4,0.120314286
755,Alameda,NO2,Sun,23,1,0.123961538
756,Alameda,NO2,Sun,23,2,0.060380952
757,Alameda,NO2,Sun,23,3,0.067831169
758,Alameda,NO2,Sun,23,4,0.114228571
759,Alameda,NO2,Mon,0,1,0.120923077
760,Alameda,NO2,Mon,0,2,0.055328125
761,Alameda,NO2,Mon,0,3,0.060753247
762,Alameda,NO2,Mon,0,4,0.104014286
763,Alameda,NO2,Mon,1,1,0.109980769
764,Alameda,NO2,Mon,1,2,0.0489375
765,Alameda,NO2,Mon,1,3,0.059896104
766,Alameda,NO2,Mon,1,4,0.1024
767,Alameda,NO2,Mon,2,1,0.102854167
768,Alameda,NO2,Mon,2,2,0.05225
769,Alameda,NO2,Mon,2,3,0.063515625
770,Alameda,NO2,Mon,2,4,0.098948276
771,Alameda,NO2,Mon,3,2,0.043
772,Alameda,NO2,Mon,3,3,0.121384615
773,Alameda,NO2,Mon,3,4,0.124333333
774,Alameda,NO2,Mon,4,1,0.1348125
775,Alameda,NO2,Mon,4,2,0.086921875
776,Alameda,NO2,Mon,4,3,0.096961039
777,Alameda,NO2,Mon,4,4,0.1226
778,Alameda,NO2,Mon,5,1,0.156041667
779,Alameda,NO2,Mon,5,2,0.103555556
780,Alameda,NO2,Mon,5,3,0.113776316
781,Alameda,NO2,Mon,5,4,0.142382353
782,Alameda,NO2,Mon,6,1,0.195918367
783,Alameda,NO2,Mon,6,2,0.10647619
784,Alameda,NO2,Mon,6,3,0.119103896
785,Alameda,NO2,Mon,6,4,0.164176471
786,Alameda,NO2,Mon,7,1,0.205156863
787,Alameda,NO2,Mon,7,2,0.100444444
788,Alameda,NO2,Mon,7,3,0.117986842
789,Alameda,NO2,Mon,7,4,0.179338235
790,Alameda,NO2,Mon,8,1,0.191019231
791,Alameda,NO2,Mon,8,2,0.099230769
792,Alameda,NO2,Mon,8,3,0.112810811
793,Alameda,NO2,Mon,8,4,0.1761
794,Alameda,NO2,Mon,9,1,0.167843137
795,Alameda,NO2,Mon,9,2,0.093380952
796,Alameda,NO2,Mon,9,3,0.11324
797,Alameda,NO2,Mon,9,4,0.148142857
798,Alameda,NO2,Mon,10,1,0.138176471
799,Alameda,NO2,Mon,10,2,0.097640625
800,Alameda,NO2,Mon,10,3,0.10616
801,Alameda,NO2,Mon,10,4,0.120716418
802,Alameda,NO2,Mon,11,1,0.124096154
803,Alameda,NO2,Mon,11,2,0.090047619
804,Alameda,NO2,Mon,11,3,0.098337838
805,Alameda,NO2,Mon,11,4,0.106835821
806,Alameda,NO2,Mon,12,1,0.110980769
807,Alameda,NO2,Mon,12,2,0.083952381
808,Alameda,NO2,Mon,12,3,0.08625
809,Alameda,NO2,Mon,12,4,0.109632353
810,Alameda,NO2,Mon,13,1,0.099057692
811,Alameda,NO2,Mon,13,2,0.080453125
812,Alameda,NO2,Mon,13,3,0.084266667
813,Alameda,NO2,Mon,13,4,0.1036
814,Alameda,NO2,Mon,14,1,0.103038462
815,Alameda,NO2,Mon,14,2,0.075125
816,Alameda,NO2,Mon,14,3,0.080552632
817,Alameda,NO2,Mon,14,4,0.102788732
818,Alameda,NO2,Mon,15,1,0.1075
819,Alameda,NO2,Mon,15,2,0.080615385
820,Alameda,NO2,Mon,15,3,0.081328947
821,Alameda,NO2,Mon,15,4,0.106
822,Alameda,NO2,Mon,16,1,0.122557692
823,Alameda,NO2,Mon,16,2,0.081169231
824,Alameda,NO2,Mon,16,3,0.082342105
825,Alameda,NO2,Mon,16,4,0.113236111
826,Alameda,NO2,Mon,17,1,0.146596154
827,Alameda,NO2,Mon,17,2,0.078676923
828,Alameda,NO2,Mon,17,3,0.084710526
829,Alameda,NO2,Mon,17,4,0.127638889
830,Alameda,NO2,Mon,18,1,0.178307692
831,Alameda,NO2,Mon,18,2,0.087476923
832,Alameda,NO2,Mon,18,3,0.091842105
833,Alameda,NO2,Mon,18,4,0.147125
834,Alameda,NO2,Mon,19,1,0.1805
835,Alameda,NO2,Mon,19,2,0.093507692
836,Alameda,NO2,Mon,19,3,0.089973684
837,Alameda,NO2,Mon,19,4,0.152152778
838,Alameda,NO2,Mon,20,1,0.191115385
839,Alameda,NO2,Mon,20,2,0.089292308
840,Alameda,NO2,Mon,20,3,0.085184211
841,Alameda,NO2,Mon,20,4,0.14875
842,Alameda,NO2,Mon,21,1,0.181288462
843,Alameda,NO2,Mon,21,2,0.084276923
844,Alameda,NO2,Mon,21,3,0.084552632
845,Alameda,NO2,Mon,21,4,0.147111111
846,Alameda,NO2,Mon,22,1,0.170057692
847,Alameda,NO2,Mon,22,2,0.086307692
848,Alameda,NO2,Mon,22,3,0.081039474
849,Alameda,NO2,Mon,22,4,0.148222222
850,Alameda,NO2,Mon,23,1,0.150769231
851,Alameda,NO2,Mon,23,2,0.079738462
852,Alameda,NO2,Mon,23,3,0.072565789
853,Alameda,NO2,Mon,23,4,0.141888889
854,Alameda,NO2,Tue,0,1,0.133192308
855,Alameda,NO2,Tue,0,2,0.073215385
856,Alameda,NO2,Tue,0,3,0.068618421
857,Alameda,NO2,Tue,0,4,0.129930556
858,Alameda,NO2,Tue,1,1,0.134461538
859,Alameda,NO2,Tue,1,2,0.068476923
860,Alameda,NO2,Tue,1,3,0.065486842
861,Alameda,NO2,Tue,1,4,0.112597222
862,Alameda,NO2,Tue,2,1,0.136480769
863,Alameda,NO2,Tue,2,2,0.073630769
864,Alameda,NO2,Tue,2,3,0.062904762
865,Alameda,NO2,Tue,2,4,0.103338983
866,Alameda,NO2,Tue,3,3,0.129916667
867,Alameda,NO2,Tue,3,4,0.163692308
868,Alameda,NO2,Tue,4,1,0.150519231
869,Alameda,NO2,Tue,4,2,0.116140625
870,Alameda,NO2,Tue,4,3,0.09904
871,Alameda,NO2,Tue,4,4,0.134347222
872,Alameda,NO2,Tue,5,1,0.179865385
873,Alameda,NO2,Tue,5,2,0.135015625
874,Alameda,NO2,Tue,5,3,0.11704
875,Alameda,NO2,Tue,5,4,0.149014286
876,Alameda,NO2,Tue,6,1,0.202173077
877,Alameda,NO2,Tue,6,2,0.132163934
878,Alameda,NO2,Tue,6,3,0.124040541
879,Alameda,NO2,Tue,6,4,0.170577465
880,Alameda,NO2,Tue,7,1,0.212058824
881,Alameda,NO2,Tue,7,2,0.125360656
882,Alameda,NO2,Tue,7,3,0.126133333
883,Alameda,NO2,Tue,7,4,0.189861111
884,Alameda,NO2,Tue,8,1,0.216568627
885,Alameda,NO2,Tue,8,2,0.128936508
886,Alameda,NO2,Tue,8,3,0.125726027
887,Alameda,NO2,Tue,8,4,0.184753425
888,Alameda,NO2,Tue,9,1,0.199423077
889,Alameda,NO2,Tue,9,2,0.124873016
890,Alameda,NO2,Tue,9,3,0.121555556
891,Alameda,NO2,Tue,9,4,0.166114286
892,Alameda,NO2,Tue,10,1,0.165470588
893,Alameda,NO2,Tue,10,2,0.117393443
894,Alameda,NO2,Tue,10,3,0.120777778
895,Alameda,NO2,Tue,10,4,0.141521127
896,Alameda,NO2,Tue,11,1,0.131142857
897,Alameda,NO2,Tue,11,2,0.100177419
898,Alameda,NO2,Tue,11,3,0.106013699
899,Alameda,NO2,Tue,11,4,0.132169014
900,Alameda,NO2,Tue,12,1,0.118098039
901,Alameda,NO2,Tue,12,2,0.093
902,Alameda,NO2,Tue,12,3,0.093375
903,Alameda,NO2,Tue,12,4,0.126694444
904,Alameda,NO2,Tue,13,1,0.11154
905,Alameda,NO2,Tue,13,2,0.090888889
906,Alameda,NO2,Tue,13,3,0.088069444
907,Alameda,NO2,Tue,13,4,0.129361111
908,Alameda,NO2,Tue,14,1,0.124903846
909,Alameda,NO2,Tue,14,2,0.08834375
910,Alameda,NO2,Tue,14,3,0.086878378
911,Alameda,NO2,Tue,14,4,0.129684932
912,Alameda,NO2,Tue,15,1,0.133423077
913,Alameda,NO2,Tue,15,2,0.0891875
914,Alameda,NO2,Tue,15,3,0.088013514
915,Alameda,NO2,Tue,15,4,0.135219178
916,Alameda,NO2,Tue,16,1,0.139826923
917,Alameda,NO2,Tue,16,2,0.089140625
918,Alameda,NO2,Tue,16,3,0.083878378
919,Alameda,NO2,Tue,16,4,0.152369863
920,Alameda,NO2,Tue,17,1,0.180826923
921,Alameda,NO2,Tue,17,2,0.085375
922,Alameda,NO2,Tue,17,3,0.090243243
923,Alameda,NO2,Tue,17,4,0.162821918
924,Alameda,NO2,Tue,18,1,0.198
925,Alameda,NO2,Tue,18,2,0.092921875
926,Alameda,NO2,Tue,18,3,0.092864865
927,Alameda,NO2,Tue,18,4,0.172630137
928,Alameda,NO2,Tue,19,1,0.212365385
929,Alameda,NO2,Tue,19,2,0.095078125
930,Alameda,NO2,Tue,19,3,0.097067568
931,Alameda,NO2,Tue,19,4,0.168931507
932,Alameda,NO2,Tue,20,1,0.203596154
933,Alameda,NO2,Tue,20,2,0.10196875
934,Alameda,NO2,Tue,20,3,0.092864865
935,Alameda,NO2,Tue,20,4,0.18590411
936,Alameda,NO2,Tue,21,1,0.2
937,Alameda,NO2,Tue,21,2,0.093578125
938,Alameda,NO2,Tue,21,3,0.088445946
939,Alameda,NO2,Tue,21,4,0.185917808
940,Alameda,NO2,Tue,22,1,0.195134615
941,Alameda,NO2,Tue,22,2,0.09034375
942,Alameda,NO2,Tue,22,3,0.082945946
943,Alameda,NO2,Tue,22,4,0.170164384
944,Alameda,NO2,Tue,23,1,0.17125
945,Alameda,NO2,Tue,23,2,0.07546875
946,Alameda,NO2,Tue,23,3,0.076878378
947,Alameda,NO2,Tue,23,4,0.155986301
948,Alameda,NO2,Wed,0,1,0.144230769
949,Alameda,NO2,Wed,0,2,0.070265625
950,Alameda,NO2,Wed,0,3,0.072689189
951,Alameda,NO2,Wed,0,4,0.148356164
952,Alameda,NO2,Wed,1,1,0.138153846
953,Alameda,NO2,Wed,1,2,0.07040625
954,Alameda,NO2,Wed,1,3,0.064878378
955,Alameda,NO2,Wed,1,4,0.143684932
956,Alameda,NO2,Wed,2,1,0.13175
957,Alameda,NO2,Wed,2,2,0.070171875
958,Alameda,NO2,Wed,2,3,0.066931034
959,Alameda,NO2,Wed,2,4,0.13305
960,Alameda,NO2,Wed,3,3,0.141333333
961,Alameda,NO2,Wed,3,4,0.185923077
962,Alameda,NO2,Wed,4,1,0.139865385
963,Alameda,NO2,Wed,4,2,0.111047619
964,Alameda,NO2,Wed,4,3,0.107521127
965,Alameda,NO2,Wed,4,4,0.150712329
966,Alameda,NO2,Wed,5,1,0.162480769
967,Alameda,NO2,Wed,5,2,0.126
968,Alameda,NO2,Wed,5,3,0.125042254
969,Alameda,NO2,Wed,5,4,0.170684932
970,Alameda,NO2,Wed,6,1,0.17772549
971,Alameda,NO2,Wed,6,2,0.126870968
972,Alameda,NO2,Wed,6,3,0.12856338
973,Alameda,NO2,Wed,6,4,0.187986301
974,Alameda,NO2,Wed,7,1,0.203083333
975,Alameda,NO2,Wed,7,2,0.113
976,Alameda,NO2,Wed,7,3,0.124716216
977,Alameda,NO2,Wed,7,4,0.202708333
978,Alameda,NO2,Wed,8,1,0.203653061
979,Alameda,NO2,Wed,8,2,0.101016129
980,Alameda,NO2,Wed,8,3,0.12424
981,Alameda,NO2,Wed,8,4,0.198875
982,Alameda,NO2,Wed,9,1,0.182897959
983,Alameda,NO2,Wed,9,2,0.098967742
984,Alameda,NO2,Wed,9,3,0.120027027
985,Alameda,NO2,Wed,9,4,0.166957746
986,Alameda,NO2,Wed,10,1,0.1519
987,Alameda,NO2,Wed,10,2,0.089557377
988,Alameda,NO2,Wed,10,3,0.110573333
989,Alameda,NO2,Wed,10,4,0.1509
990,Alameda,NO2,Wed,11,1,0.140490196
991,Alameda,NO2,Wed,11,2,0.072451613
992,Alameda,NO2,Wed,11,3,0.106763158
993,Alameda,NO2,Wed,11,4,0.128014286
994,Alameda,NO2,Wed,12,1,0.125882353
995,Alameda,NO2,Wed,12,2,0.069857143
996,Alameda,NO2,Wed,12,3,0.096539474
997,Alameda,NO2,Wed,12,4,0.119536232
998,Alameda,NO2,Wed,13,1,0.131862745
999,Alameda,NO2,Wed,13,2,0.069539683
1000,Alameda,NO2,Wed,13,3,0.092092105
1001,Alameda,NO2,Wed,13,4,0.120315068
1002,Alameda,NO2,Wed,14,1,0.133557692
1003,Alameda,NO2,Wed,14,2,0.064538462
1004,Alameda,NO2,Wed,14,3,0.089092105
1005,Alameda,NO2,Wed,14,4,0.123205479
1006,Alameda,NO2,Wed,15,1,0.139769231
1007,Alameda,NO2,Wed,15,2,0.061507692
1008,Alameda,NO2,Wed,15,3,0.089467532
1009,Alameda,NO2,Wed,15,4,0.123219178
1010,Alameda,NO2,Wed,16,1,0.159865385
1011,Alameda,NO2,Wed,16,2,0.061584615
1012,Alameda,NO2,Wed,16,3,0.085233766
1013,Alameda,NO2,Wed,16,4,0.136109589
1014,Alameda,NO2,Wed,17,1,0.174788462
1015,Alameda,NO2,Wed,17,2,0.061553846
1016,Alameda,NO2,Wed,17,3,0.089285714
1017,Alameda,NO2,Wed,17,4,0.153794521
1018,Alameda,NO2,Wed,18,1,0.200711538
1019,Alameda,NO2,Wed,18,2,0.063703125
1020,Alameda,NO2,Wed,18,3,0.099
1021,Alameda,NO2,Wed,18,4,0.164849315
1022,Alameda,NO2,Wed,19,1,0.201673077
1023,Alameda,NO2,Wed,19,2,0.074661538
1024,Alameda,NO2,Wed,19,3,0.095623377
1025,Alameda,NO2,Wed,19,4,0.173356164
1026,Alameda,NO2,Wed,20,1,0.203846154
1027,Alameda,NO2,Wed,20,2,0.074523077
1028,Alameda,NO2,Wed,20,3,0.086623377
1029,Alameda,NO2,Wed,20,4,0.179287671
1030,Alameda,NO2,Wed,21,1,0.205442308
1031,Alameda,NO2,Wed,21,2,0.069815385
1032,Alameda,NO2,Wed,21,3,0.07625974
1033,Alameda,NO2,Wed,21,4,0.172383562
1034,Alameda,NO2,Wed,22,1,0.188519231
1035,Alameda,NO2,Wed,22,2,0.060846154
1036,Alameda,NO2,Wed,22,3,0.06512987
1037,Alameda,NO2,Wed,22,4,0.163753425
1038,Alameda,NO2,Wed,23,1,0.16775
1039,Alameda,NO2,Wed,23,2,0.053538462
1040,Alameda,NO2,Wed,23,3,0.05938961
1041,Alameda,NO2,Wed,23,4,0.155890411
1042,Alameda,NO2,Thu,0,1,0.146346154
1043,Alameda,NO2,Thu,0,2,0.045907692
1044,Alameda,NO2,Thu,0,3,0.058623377
1045,Alameda,NO2,Thu,0,4,0.147416667
1046,Alameda,NO2,Thu,1,1,0.1445
1047,Alameda,NO2,Thu,1,2,0.044584615
1048,Alameda,NO2,Thu,1,3,0.057454545
1049,Alameda,NO2,Thu,1,4,0.129361111
1050,Alameda,NO2,Thu,2,1,0.132847826
1051,Alameda,NO2,Thu,2,2,0.04520339
1052,Alameda,NO2,Thu,2,3,0.057517857
1053,Alameda,NO2,Thu,2,4,0.120735849
1054,Alameda,NO2,Thu,3,1,0.094
1055,Alameda,NO2,Thu,3,3,0.134
1056,Alameda,NO2,Thu,3,4,0.145076923
1057,Alameda,NO2,Thu,4,1,0.139153846
1058,Alameda,NO2,Thu,4,2,0.079461538
1059,Alameda,NO2,Thu,4,3,0.096298701
1060,Alameda,NO2,Thu,4,4,0.146931507
1061,Alameda,NO2,Thu,5,1,0.158634615
1062,Alameda,NO2,Thu,5,2,0.097666667
1063,Alameda,NO2,Thu,5,3,0.115415584
1064,Alameda,NO2,Thu,5,4,0.162097222
1065,Alameda,NO2,Thu,6,1,0.18545098
1066,Alameda,NO2,Thu,6,2,0.1084375
1067,Alameda,NO2,Thu,6,3,0.119792208
1068,Alameda,NO2,Thu,6,4,0.190876712
1069,Alameda,NO2,Thu,7,1,0.206764706
1070,Alameda,NO2,Thu,7,2,0.1024
1071,Alameda,NO2,Thu,7,3,0.113273973
1072,Alameda,NO2,Thu,7,4,0.207630137
1073,Alameda,NO2,Thu,8,1,0.209306122
1074,Alameda,NO2,Thu,8,2,0.09428125
1075,Alameda,NO2,Thu,8,3,0.116256757
1076,Alameda,NO2,Thu,8,4,0.201666667
1077,Alameda,NO2,Thu,9,1,0.18266
1078,Alameda,NO2,Thu,9,2,0.08540625
1079,Alameda,NO2,Thu,9,3,0.111594595
1080,Alameda,NO2,Thu,9,4,0.182082192
1081,Alameda,NO2,Thu,10,1,0.168061224
1082,Alameda,NO2,Thu,10,2,0.079296875
1083,Alameda,NO2,Thu,10,3,0.10028
1084,Alameda,NO2,Thu,10,4,0.164972603
1085,Alameda,NO2,Thu,11,1,0.147941176
1086,Alameda,NO2,Thu,11,2,0.07484375
1087,Alameda,NO2,Thu,11,3,0.093106667
1088,Alameda,NO2,Thu,11,4,0.149438356
1089,Alameda,NO2,Thu,12,1,0.143921569
1090,Alameda,NO2,Thu,12,2,0.06759375
1091,Alameda,NO2,Thu,12,3,0.083454545
1092,Alameda,NO2,Thu,12,4,0.133547945
1093,Alameda,NO2,Thu,13,1,0.132576923
1094,Alameda,NO2,Thu,13,2,0.065123077
1095,Alameda,NO2,Thu,13,3,0.08174026
1096,Alameda,NO2,Thu,13,4,0.130013699
1097,Alameda,NO2,Thu,14,1,0.138634615
1098,Alameda,NO2,Thu,14,2,0.065875
1099,Alameda,NO2,Thu,14,3,0.078324675
1100,Alameda,NO2,Thu,14,4,0.131178082
1101,Alameda,NO2,Thu,15,1,0.144058824
1102,Alameda,NO2,Thu,15,2,0.069125
1103,Alameda,NO2,Thu,15,3,0.079402597
1104,Alameda,NO2,Thu,15,4,0.141794521
1105,Alameda,NO2,Thu,16,1,0.150903846
1106,Alameda,NO2,Thu,16,2,0.0655
1107,Alameda,NO2,Thu,16,3,0.077168831
1108,Alameda,NO2,Thu,16,4,0.156616438
1109,Alameda,NO2,Thu,17,1,0.187057692
1110,Alameda,NO2,Thu,17,2,0.06209375
1111,Alameda,NO2,Thu,17,3,0.081155844
1112,Alameda,NO2,Thu,17,4,0.198
1113,Alameda,NO2,Thu,18,1,0.199
1114,Alameda,NO2,Thu,18,2,0.0643125
1115,Alameda,NO2,Thu,18,3,0.085935065
1116,Alameda,NO2,Thu,18,4,0.205520548
1117,Alameda,NO2,Thu,19,1,0.194923077
1118,Alameda,NO2,Thu,19,2,0.0665
1119,Alameda,NO2,Thu,19,3,0.083415584
1120,Alameda,NO2,Thu,19,4,0.20639726
1121,Alameda,NO2,Thu,20,1,0.192134615
1122,Alameda,NO2,Thu,20,2,0.0635625
1123,Alameda,NO2,Thu,20,3,0.075766234
1124,Alameda,NO2,Thu,20,4,0.19369863
1125,Alameda,NO2,Thu,21,1,0.182442308
1126,Alameda,NO2,Thu,21,2,0.061484375
1127,Alameda,NO2,Thu,21,3,0.068233766
1128,Alameda,NO2,Thu,21,4,0.183972603
1129,Alameda,NO2,Thu,22,1,0.17575
1130,Alameda,NO2,Thu,22,2,0.05809375
1131,Alameda,NO2,Thu,22,3,0.062168831
1132,Alameda,NO2,Thu,22,4,0.175643836
1133,Alameda,NO2,Thu,23,1,0.156673077
1134,Alameda,NO2,Thu,23,2,0.049609375
1135,Alameda,NO2,Thu,23,3,0.057428571
1136,Alameda,NO2,Thu,23,4,0.164205479
1137,Alameda,NO2,Fri,0,1,0.142115385
1138,Alameda,NO2,Fri,0,2,0.046615385
1139,Alameda,NO2,Fri,0,3,0.053878049
1140,Alameda,NO2,Fri,0,4,0.157493151
